course_parent,course_name,question_desc,option_a,option_b,option_c,option_d,correct_option,difficulty_level,chapter_name,subject_name
ca_cpt,CA CPT ECONOMICS,"Who said 'Economics is a social science concerned with the administration of scarce resources""",Robertson,Scitovsky,Robbins,Aukley,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Study of human behavior as a relationship between ends and scare means refers to:,Economics as wealth,Economics as welfare,Economics as choice making,Economics as growth and development,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Robbins deals with the following aspects of choice making, they are:",Unlimited ends,Scare means,Alternative uses,All of the above,4,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Who explained economics as science of dynamic growth and development?,Robbins,Adam Smith,Alfred Marshall,Samuelson,4,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Economic is the study of how we work together to transform _________ resources into goods and services to satisfy our infinite wants.,Limited,Unlimited,Scarce,None of the above,1,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,How the solution of central economic problems in the capitalist economy is drawn?,Economic Planning,Government policies,Price Mechanism,All of the above,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which economics explains economic phenomenon according to their cause and effects?,Applied,Positive,Empirical,Normative,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In Micro economics, we study about_________",National income,Aggregates,Demand and Supply,All of the above,3,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Macro economics is the study of behavior as_________,Individual,Large,Multiple,None of the above,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Micro economics study the following aspects: i. Factor pricing. ii. General Price level iii. Product pricing. iv. Study of firms,Only iv,Only ii,Only i and iii,"i, iii and iv",4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Cost of alternative opportunity given up is called,variable cost,fixed cost,opportunity cost,marginal cost,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which is not a feature of the socialist economy ?,Public ownership,Planning mechanism,Profit motive,Complete role of government,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A convex to the origin PPC implies:,increasing marginal cost,increasing marginal opportunity cost,decreasing marginal opportunity cost,constant marginal opportunity cost,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"If there is a natural calamity, what will happen to PPF ?",no change,shift rightwards,shift leftwards,it will become a straight line,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Find the correct match :,An enquiry into the nature and causes of the wealth of the nation : A.C.Pigou.,Science which deals with wealth : Alfred Marshall.,Economics is the science which studies human behaviour as a relationship between ends and scarce means which have alternative uses : Robbins.,The range of our enquiry becomes restricted to that part of social welfare that can be brought directly or indirectly into relation with the measuring rod of money : Adam Smith.,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The law of scarcity :,"does not apply to rich, developed countries.",applies only to the less developed countries.,implies that consumers wants will be satisfied in a socialistic system.,implies that consumers wants will never be completely satisfied.,4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is the best general definition of the study of Economics?,Inflation and unemployment in a growing economy.,Business decision making under foreign competition.,Individual and social choice in the face of scarcity.,The best way to invest in the stock market.,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,What implication(s) does resource scarcity have for the satisfaction of wants?,Not all wants can be satisfied.,We will never be faced with the need to make choices.,We must develop ways to decrease our individual wants.,The discovery of new natural resources is necessary to increase our ability to satisfy wants.,1,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is a positive statement?,Statement which gives actual information under the given condition,"Statement which gives actual information that what is, was or will be under the given conditions","Statement which gives factual information that what is, was or will be under the given conditions",None of the above,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Microeconomics is also known as,Process theory,Product theory,Price theory,Projection theory,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"The term Economics is derived from two Greek words, _________ and __________.","Oikou, Nomos","Kiyo, Nimas","Oikou, Nimas",None of the above,1,3,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,An economic model is a _________ and __________ statement of economic theory.,"Mathematical, Logical","Scientific, Mathematical","Scientific, Logical",None of the above,1,3,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following statement regarding market economy is true?,Consumers choose the goods they want,Efficiency is achieved through profit motive,Both a and b,Government controls production and distribution of goods,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which school of macroeconomic thought says that prices and wages are flexible both upward and downward?,Classical,Neo Keynesian,Neo Classical,Modern,1,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is/are not the features of economics as a science?,Systematized body of knowledge.,Money is dependent variable.,Ability to forecast.,Own methodological apparatus.,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,All the economies are classified on the basis of: i Production. ii Exchange iii Distribution. iv Consumption,Only i and ii,Only iii and iv,"Only i, ii and iii","Only i, ii and iv",3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is not a central problem of the economy?,What to produce?,How to Produce?,For whom to produce?,When to Produce?,4,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following groups of economists focused primarily on microeconomics?,Modern,Classical,Neo Keynesian,Keynesian,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Rational decision making requires that:,One's choice never vary,One's choice be consistent with one's goal,One's choice be arrived at logically and without error,All of the above,2,1,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In a free market economy, allocation of resources is determined by_______",Consumer preference,Level of profit of firm,Central planning authority,All of the above,1,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which economist emphasized the positive aspects of science?,Alfred Marshall,A.C. Pigou,Robbins,Paul A.Samuelson,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Normative science is concerned with the following aspects?,Involves value judgment,Welfare proposition,What should be the things,All of the above,4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,____________ represents the alternative production possibilities facing an economy.,Indifference curve,Transformation curve,Production possibility curve,All of the above,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,What are the assumptions of Production possibility curve?,Technology does not change,Given amount of productive resources and they remain fixed,Resources are neither unemployed nor underemployed,All of the above,4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Deciding about consumption, saving and investment are the problem of _______ economy.",Capitalist economy,Socialist economy,Mixed economy,All of the above,1,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following are the features of mixed economy? i Planned economy ii Dual system of pricing exists iii Balanced regional development iv Co existence of private and public enterprise,Only i and ii,Only iii and iv,"Only i, ii and iii","i, ii, iii and iv",4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The law of scarcity:,Applies only to the less developed countries,Implies that consumers wants will be satisfied in a socialist system,"Does not apply to rich, developed countries",Implies that consumers wants will never be completely satisfied,4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following best describe mixed economy?,Co - existence of poor and rich,Co - existence of small scale and cottage industries,Initiating agriculture and industries,Co - existence of public and private sector,4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"_______ helps us to understand the problem of scarcity better, by showing what can be produced with given resources and technology.",Isocost curve,Isoquant curve,Production possibility frontier,Giffen Paradox,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Production possibilities curve is ________ to the origin.,Parallel,Convex,Concave,Perpendicular,3,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which economist considered ethical aspect of science?,Alfred Marshall,A.C.Pigou,Robbins,Both a and b,4,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Normative science is ________ in nature.,Descriptive,Prescriptive,Deductive,Inductive,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Comparative market structure and inequality of income are the main features of _______ economy.,Socialist economy,Capitalist economy,Mixed economy,None of the above,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Production Possibilities: A B C D E F <BR>Good X: 0 1 2 3 4 5 <BR>Good Y: 60 56 48 36 20 0<BR>What is the opportunity cost of increasing Good X's production from 2 to 4 units =?,28 units of Y,20 units of Y,4 units of Y,48 units of Y,1,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A capitalist economy uses ______ as the principal means of allocating resources.,Efficiency,Prices,Supply,Demand,2,3,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Periods of less than full employment corresponds to:,Points outside the PPC,Points inside the PPC,Points on the PPC,Either a or b,2,2,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Bent shape of the production possibility curve reflects:,Diminishing opportunity cost,Constant opportunity cost,Increasing opportunity cost,None of the above,3,3,Introduction to Micro Economic,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which type of economy gives rise to the most efficient allocation of resources and capital in the standard macro economics framework?,Regulated market economy,Free market economy,Controlled market economy,Command market economy,2,3,Introduction to Micro Economic,Genearal Economics
